U_ele_1 U_ele_2 band_gap delta_gap delta_band delta_mag mag_moment obj_func d_obj 
-3.6016987591229093 0 0.0 0.0 2.204237912261871 0.6692564281847927 [0.000,0.000,1.104,0.000,0.000,0.074] -2.653284470259619 1.908893733671192
6.355926636045655 0 2.114802 2.114802 0.6038258167216429 0.04744294819394486 [-0.000,-0.000,2.829,0.000,0.000,0.147] -0.18342822513644622 2.469856245123173
8.56824154747056 0 2.4835339999999997 2.4835339999999997 0.7168055784284797 0.08336466077821379 [-0.000,-0.000,2.900,0.000,0.000,0.095] -0.260379951966427 0.07695172682998078
5.969743464293538 0 2.0486590000000007 2.0486590000000007 0.6423874913269081 0.04131989028704378 [-0.000,-0.000,2.817,0.000,0.000,0.156] -0.20718451117330589 0.05319544079312111
-0.9727103986835708 0 0.0 0.0 1.842993949809028 0.1598259469965167 [0.000,0.000,2.352,-0.000,-0.000,0.289] -1.7110855161830076 1.5039010050097017
4.40415493550489 0 1.3729589999999998 1.3729589999999998 0.8573992624553974 0.015110702608857487 [0.000,0.000,2.766,-0.000,-0.000,0.195] -0.36768091429619637 1.3434046018868113
9.342302732289212 0 2.614282 2.614282 0.8273760460348751 0.09512272774333862 [0.000,0.000,2.924,-0.000,-0.000,0.079] -0.34679972744281856 0.02088118685337781
4.6865363456431135 0 1.6281879999999997 1.6281879999999997 0.7470383536501483 0.019706175005143243 [0.000,0.000,2.774,0.000,0.000,0.187] -0.2792273175788286 0.06757240986398994
8.307820061003216 0 2.440538 2.440538 0.6840619961834273 0.07928219640415278 [-0.000,-0.000,2.892,0.000,0.000,0.101] -0.237113240644561 0.042114076934267636
9.880747393076032 0 2.70416 2.70416 0.9214737924058731 0.1040320463447041 [0.000,0.000,2.943,0.000,0.000,0.068] -0.4299683083787645 0.1928550677342035
9.059328075213966 0 2.565778999999999 2.565778999999999 0.7852666085824376 0.09128435426365969 [0.000,0.000,2.916,0.000,0.000,0.084] -0.3124882399439483 0.11748006843481618
4.127693807492378 0 1.2152910000000006 1.2152910000000006 0.8892950710140612 0.009882644720248957 [0.000,0.000,2.756,-0.000,-0.000,0.203] -0.39547169499828544 0.08298345505433713
8.067574002217057 0 2.401184999999999 2.401184999999999 0.6650811078126403 0.07577158658318643 [0.000,0.000,2.885,0.000,0.000,0.106] -0.2240371066513111 0.17143458834697434
6.556603986249524 0 2.1487179999999997 2.1487179999999997 0.5743921473513919 0.05127702539474512 [0.000,0.000,2.837,0.000,0.000,0.142] -0.1662778361361382 0.057759270515172906
5.4064505065991515 0 1.9449409999999991 1.9449409999999991 0.690435739214642 0.03194265695482034 [0.000,0.000,2.798,-0.000,-0.000,0.169] -0.23886092165910122 0.07258308552296303
5.7981328373288825 0 2.0151530000000006 2.0151530000000006 0.6398816395006571 0.03895724151767756 [-0.000,-0.000,2.812,0.000,0.000,0.159] -0.2054830896183578 0.03337783204074343
